Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 11 - Feature 553	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.88843	3.607061	0.858077	1	1.136364	62	154	109.893023	107	47254	Histogram-554.csv
Measurement 11 - Feature 554	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.632231	2.999608	0.882992	0.863636	0.909091	30	139	103.866013	107	31783	Histogram-555.csv
Measurement 11 - Feature 555	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.688017	3.338902	0.775535	0.909091	1	62	146	108.588589	107	36160	Histogram-556.csv
Measurement 11 - Feature 556	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.36157	2.341186	0.828954	0.727273	0.636364	101	174	115.811429	108	20267	Histogram-557.csv
Measurement 11 - Feature 557	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.272727	1.953207	0.898342	0.545455	0.590909	80	179	117.022727	109	15447	Histogram-558.csv
Measurement 11 - Feature 558	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.318182	2.148339	0.866323	0.681818	0.545455	80	169	110.922078	107	17082	Histogram-559.csv
Measurement 11 - Feature 559	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.727273	3.285649	0.846574	1.045455	0.863636	40	153	108.670455	107	38252	Histogram-560.csv
Measurement 11 - Feature 560	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.754132	3.309991	0.864975	1	0.954545	50	149	107.6	107	39274	Histogram-561.csv
Measurement 11 - Feature 561	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		1.995868	8.469359	0.349656	1.636364	1.727273	3	220	101.246377	107	97804	Histogram-562.csv
Measurement 11 - Feature 562	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.524793	3.157084	0.661646	0.681818	1.045455	3	208	104.259843	107	26482	Histogram-563.csv
