Sequence_ID	biosample_accession
cac0fa1d270f76d51a1ad08a658a6cc2	SAMN12684770
caf9c1801b89a511e6a35933a50d4bda	SAMN12684770
cb125eb54ec0cbdbcca7ac92b4cd897c	SAMN12684819
cb1a1d15889e3d65f1a06c17628ca089	SAMN12684770
cb399cef6ce2fbe8451697392711d5c5	SAMN12684770
cb6a7f6e29ee86abc8cfededc83a8e09	SAMN12684819
cb7c37ade3344cae8b50a39e4be01a0d	SAMN12684819
cb83b09494f68e121435c7a12125d2a4	SAMN12684770
cb90b775a35740505820324b6a88d091	SAMN12684819
cba2607f32e6a0f24983ec141a26df8e	SAMN12684770
cbad3116ba49fb10f041bd731f1ab2aa	SAMN12684770
cbbdc88ade5f1362b993a1da4a5d91c2	SAMN12684819
cbbf9e8232aa6b3509fdc7a40fc1d3d4	SAMN12684770
cbc394632be740ef342385d408ed8b2d	SAMN12684819
cbcd32d5fb395922625246a8135a30e6	SAMN12684819
cbd935d66d1cbb91e57715d06d642e2f	SAMN12684819
cbf169f6e22d3ce88d9be81f1af1ed9a	SAMN12684770
cbf38db3da4699686bc306fa0be97313	SAMN12684770
cbf62d931383a0aad784214a4ed41c89	SAMN12684770
cc197fcc1a8cb48c9d1d59e19262681b	SAMN12684770
cc379da22f4c9646e350284bbb371bc5	SAMN12684770
cc37de9c18996fb6296ead1aa3a3dd5c	SAMN12684819
cc8858de1e9f0510ea72333b4786e9aa	SAMN12684770
cca074757ffa9d99943b66c2c8640aea	SAMN12684770
cca4b627f3f0186da4e96d0f6e46139d	SAMN12684770
cca4da3823eba5dbc4e7b8158b5f0441	SAMN12684770
cce426c6e3fd104c977ef053517e850d	SAMN12684770
ccf120b03b92b7b168f469a6568ac64a	SAMN12684770
cd050ac947dc989d63e8d1cf3e82f552	SAMN12684770
cd272e7fde3e3b26f0d972a35142e0f9	SAMN12684770
cd2fe0104bc6106a61310161fc603497	SAMN12684770
cd55f0245b9a27982e5e9a967bad22fd	SAMN12684770
cda40fc3866270d5819ed0e6820396f3	SAMN12684770
cdca163db95f7eb4dec7fbf9fe7ecb82	SAMN12684770
cdd6913896e7517ab55b55876508e246	SAMN12684770
ce08fd46f0e3cac92a285d2feb819baa	SAMN12684770
ce29e4c6265146cea2947df55f3b5597	SAMN12684770
ce3ca88e2a3642ecdb5acbc5000e08ee	SAMN12684770
ce534deff7b2c03f0972070ab43aef36	SAMN12684819
ceb3b9ac77db97d04734797f458b8963	SAMN12684770
cec9b064cf81b2c733d0403855950dca	SAMN12684770
ced6da779111b21f9d78b82cd67d88c6	SAMN12684770
cedff089a76b6278f55ec6820017ac53	SAMN12684770
cf0d36a2ae23a5a43da5425597f19549	SAMN12684770
cf12778098c3f10de56a7949b8392b5f	SAMN12684770
cf239f25aa2d1a529f1f937b7c6f45df	SAMN12684819
cf2b2bc162bb07c4e8a24b6804caa7a0	SAMN12684770
cf329718bfac880787fdf864f4d139d7	SAMN12684770
cf4a049af704abded990c2041379e87e	SAMN12684770
cf9a4816defe45b3e697df6aa4dc96fe	SAMN12684770
cfa6a639f49b5fe27402bffff6ad8909	SAMN12684819
cfb90fca4bff7c0f3a8acca32fc3c6ae	SAMN12684770
cfbf80a837c7b87a736a40393d057817	SAMN12684770
cfc0f87d35b733f07526f3e6641248ba	SAMN12684770
cfda29010ad6e9aa9f70f58f62260d9c	SAMN12684819
cfe9a51bb062c1c7860d28e480748474	SAMN12684770
cff91ba8d9183e451cad15e3581464fa	SAMN12684819
d03f67e3aca037f96ed5d34b95bbdbd6	SAMN12684770
d04e008191c9ef093066c283301ca22e	SAMN12684819
d09cb5e8fc79f6c36c5e04949eea91ea	SAMN12684770
d0a54efb52bcaef2d4bb1ebf43fd7697	SAMN12684770
d0a75f4e1f60085f64248352ffb2433a	SAMN12684770
d0bff9fbddd63548e62934536a9be51a	SAMN12684819
d0c24daa711ecf6fd3fad27650c4ba1a	SAMN12684770
d0e855bcf8769b814f7a189a5347ee6f	SAMN12684770
d10d31326d6f755805c57ae0d49b62b0	SAMN12684770
d10e7813ff17e2d84bd93034d07cf432	SAMN12684770
d12fb1efb77958fddf018a8b1e5e9368	SAMN12684770
d130b07d58743da669012b29c1359549	SAMN12684770
d14f5b4fa942107546f057c31bc5d057	SAMN12684770
d15fcf716a6a471d770385586fbc35dc	SAMN12684819
d16b2d83e6bca3a4323a6c10eac4a501	SAMN12684770
d171da63e55b3d560a391b339c0915f4	SAMN12684819
d1b3517134735751d2494eba01ebd3b7	SAMN12684770
d1d430a81f43fef9a1051f009852fb89	SAMN12684770
d1d6fd61a9114a0d39b9742986927310	SAMN12684770
d1e3ef5b3ecafebec41cef769660db80	SAMN12684770
d1f2638096b11921b46e453abe0a809e	SAMN12684819
d20ed94a5b04d11059a1d814eed6d5b6	SAMN12684770
d21bad24b4c79ecc020c8101631c466f	SAMN12684819
d23f2a84ba3a6a825212bc123f9b1ec1	SAMN12684819
d246830bba8a564c4719dfadabced0d0	SAMN12684819
d26853ce2c9e664391be32059b087dd4	SAMN12684819
d28182707758fe60437147905b804d61	SAMN12684819
d2909f3acc6716ed476f17a03dc12b70	SAMN12684770
d295bbfcb052af5690e5c6b46fb2f328	SAMN12684770
d2b9ecf7087eda893c9f041c7e445ece	SAMN12684770
d2ccd72a1575f5ebf4507e247716f97d	SAMN12684770
d2d083279e92525a2e0c6da61e2665d6	SAMN12684770
d2da0457a3121f0a9ecb4a2051af3bc7	SAMN12684770
d31cfa80e20f71e3956965e98d0a0f80	SAMN12684819
d321ea5b27fd7880ed1601e6c494a6a9	SAMN12684770
d334e9af78cda7ad5b87ecb7062519f9	SAMN12684770
d364ff6877b344c424a06feaaf1c7983	SAMN12684770
d382b4766071cb0d4a249c615c66aa6f	SAMN12684770
d38fa9b5ef5e6d669acbbfa323a21091	SAMN12684819
d3a7f7982f4bd9e2333546071af9b21f	SAMN12684770
d3b84191fa1aeb3eb2fd48fb5a4d7e14	SAMN12684770
d3c5df5bf512bbe6b9001eb321968078	SAMN12684819
d3db2fa6cffa91c425e8b854f135740c	SAMN12684819
d3e2515d266272598bb6132802f35b62	SAMN12684770
d3e25cb77479488c04cd43e5e250d39a	SAMN12684770
d3e3761610d7764234e4ff8f2d3c259f	SAMN12684770
d40360589ba9e604d7e6fe965f627f2e	SAMN12684770
d40ef96ab1857471f024d3e0c37545f3	SAMN12684770
d422d646a352aecfb7ef76dd999d7c19	SAMN12684819
d42432306700798473f9295e83866e86	SAMN12684770
d4253b998d25a395f2ece1e9f1503ba0	SAMN12684770
d42764903b40c6be1928b03652e7f1d6	SAMN12684770
d448cae0c6ab7011d2fbee738c679fc0	SAMN12684770
d4491a83ec1e01e4f31ef7d7f8a3ba0b	SAMN12684770
d44f5a9ce99ddc8d052972603785a0ef	SAMN12684770
d47e6180e5c62c22a5e712f3f479d804	SAMN12684819
d486c1a06628578e5214e2939b01a0e7	SAMN12684770
d495ab1846960c8899afb43580dbbfb4	SAMN12684770
d4f999b6f72a29d81c14983b93671f4b	SAMN12684770
d4ff54cc6006a479901967fa9f1de4a1	SAMN12684770
d5183c8c3046784641575d5dedec084a	SAMN12684770
d5190471a5f0d7fc52ecde7cce17fe0d	SAMN12684770
d51d4c7eea6b7aca52bb187f66036fe8	SAMN12684819
d53170e513cddafc693acec956e57de1	SAMN12684770
d53247812c869f3ccc68a01d1609fadf	SAMN12684819
d54d7de5fc1cf98b4a83f649eb8546a4	SAMN12684770
d56a6b91c43e96500394362c61177595	SAMN12684770
d5861beb4cff1fb074a2e43506be083a	SAMN12684770
d58db797592a04ae35cae787baec883d	SAMN12684819
d58f55940167971f5eabb21149c2f6eb	SAMN12684770
d58fca3ce8f3aab9feb32937c23090aa	SAMN12684770
d593024b2b9ba8d901692ac90261093d	SAMN12684819
d59654cc7eae878098ded73cdb87d367	SAMN12684770
d599fc351015f357b951fdeb93460d00	SAMN12684770
d5a2ff9021670c3a5cf150a6f11fb093	SAMN12684770
d5a72254f33b4c1dba9c17a7759e2185	SAMN12684770
d5bcd374609c323a549f967049fb80a7	SAMN12684770
d5c8d932ff11e8b00992fcbcc0c36618	SAMN12684819
d5e8b333a13e65d9e13db3c768527031	SAMN12684819
d62b38cbaf7f5a600724b58881de4968	SAMN12684819
d6351283bce6316bf5e2a34b9062bbf3	SAMN12684770
d63e83f3db18321f942c73b0649c9d2a	SAMN12684770
d64c5815e6fa8bfa548d122c90f71e2c	SAMN12684770
d67f7a6c4f68fff8c2739597b0056dbc	SAMN12684819
d6885f7db14bca123fe91cb2a1e84db2	SAMN12684770
d69832a3d4fb5ef1f7d586a43e0c6a57	SAMN12684770
d6a517888103a70df4e53ba9f9f05482	SAMN12684770
d6b2cf537018ec894a2f64874f277337	SAMN12684770
d6ccc853575f9b1fbb37b06db8e405ec	SAMN12684770
d70828a601d4b49198e2f4a987dc13a7	SAMN12684770
d7092d0e36e52150d43344a19d4cc26c	SAMN12684770
d7192304c34c62b378d77e02b2629803	SAMN12684819
d7324ef26eb020c3003c929e00b3f8f8	SAMN12684770
d73dede494e7a04dbfc565dc3bbae4cb	SAMN12684770
d7455bdc73be99a86590708d31be3717	SAMN12684770
d7531f0732d4da6b25dd3375dcab77ab	SAMN12684819
d75501c3831fd9234ea596d191ad5c03	SAMN12684770
d756ac4c5814d1a95b73fd2240815a1e	SAMN12684770
d76b2e5291d77e7f6dd6fc96e5c02068	SAMN12684770
d76cf7823f06303b94a6a4c3d8d027f2	SAMN12684819
d76f9a619e15d852a5681ddb53364299	SAMN12684770
d77664642eda43b2605b39cb00be6d4f	SAMN12684819
d78f4ccf05d335fddfcbff430a0be614	SAMN12684770
d7c0c042d817d77a0d0bc75337b32f9f	SAMN12684819
d7cc793f66e8a2bb8839a9c17ce2eeef	SAMN12684770
d7d7821eaef5f3ce2a873927c3e278fc	SAMN12684770
d7e4ee74f5cb7edd0d3678ac4a7ea311	SAMN12684770
d7e5d07a42136b5e9df7f43bca023727	SAMN12684770
d7ef8e8faf838204805b6e3742617474	SAMN12684770
d7f0fa53e99d49db6ad9cb76496be0e7	SAMN12684819
d7f747573d1d08394b0ceb024e56dcfa	SAMN12684770
d802c7c6f6d0bd1ed66d143a9d61dd45	SAMN12684770
d816918e3fa14be5a0308ca4f26d6b16	SAMN12684770
d855983ace4f557e2ba679d084d4d34f	SAMN12684770
d89ea8d29b82cc3d703b138f72ac6923	SAMN12684819
d8b368b091ae2d04ddd3201f625c862a	SAMN12684770
d8f511b012a3ae692344cc14f42f5c1a	SAMN12684770
d8fad233a65c8343c1bf027e78685e3b	SAMN12684770
d9020c4dd8ad153b10956448b4610d21	SAMN12684770
d908b88ca1ecd70c4608827a3bd79ef7	SAMN12684770
d91f2218a59add1de19fd2789ca7e73b	SAMN12684819
d940391ccf7a25af3737c34583145f20	SAMN12684770
d96dc95cf73c7243f517feaf47f962d4	SAMN12684770
da32356729010d9c0aa02bc8149c5e9a	SAMN12684770
da51ea9cd44d23710682b258f9d08727	SAMN12684770
da5e4b2d26dd9c9a160ad8106aec9e8a	SAMN12684770
da7dcaf9b9b97a232ea098c4fa5deaac	SAMN12684770
da865cb86e72b316bd3d2cbfc6d78130	SAMN12684770
da89f34cb30465abefd8c617101e6f0d	SAMN12684770
da8afdfc6e5378b9135bbd0d1e6271c5	SAMN12684770
daf34f4b4bc8a5e50de033db4e500e57	SAMN12684770
db17e181e4c978b5d440ca703a8aa240	SAMN12684819
db2170fa98cd706b82c3ade788c9f0f6	SAMN12684770
db376064e2c49d3c4877c21398989b3f	SAMN12684770
db3c6a15c5c516991c427a721a8c4609	SAMN12684819
db50fe5af238f47dbfa4314e6603532f	SAMN12684770
db637aa3afbf5e85e39ed06689754fcf	SAMN12684770
db64cabcc507d243037ad5fdeac09773	SAMN12684770
db69e17a1a39fc8bbc8e6ce3c5e97399	SAMN12684819
db6e3abbcd7133a6d382781a509b43ae	SAMN12684770
db8e8b720acde0e130a7e872fa68da57	SAMN12684819
dbc946543496ab5f9fe70247d2b32e2c	SAMN12684770
dbd007e57276f33de335b1b10323800c	SAMN12684770
dbe886ed4a781c9e755b2d21b2121474	SAMN12684770
dc181d387a57fa1eb4f068429c28d6b6	SAMN12684770
dc302e2faff7d0c82c730b243c4c1aa0	SAMN12684770
dc32110f65f1437107b5f67aa5031c58	SAMN12684770
dc3a10a716f0b62cf4a9f0ac503c4117	SAMN12684770
dc679c4ef866518d17e5488699486c96	SAMN12684770
dc704208fb1f26064592fefb732baad8	SAMN12684770
dc9420612cc268a8e6b209a3dc846351	SAMN12684770
dcb8093c0029cecd2dc2c27f9166b140	SAMN12684770
dcba5402ca0a2228968d82a345d644f2	SAMN12684770
dcbb6af6cd6b8192b95ceafb6695f83a	SAMN12684770
dcfb6ea9ea99a2b21a2644b0ad9a9dcf	SAMN12684770
dd001792a4d8019d1a823be08ab7c722	SAMN12684770
dd131ac0add53552f9083f1c58ee2ef1	SAMN12684770
dd152fe8e2d64661cded73b5cc19b67e	SAMN12684819
dd18c53068cf1681615463bac68db36e	SAMN12684819
dd1980500ca641ed527a23780257dc90	SAMN12684819
dd1a2ca3894d0a8826915ea1b15a6c54	SAMN12684770
dd2b22d21520e55265f1d192d24f9709	SAMN12684770
dd3c0c8d8d1f7261caa23c45b2ea23fb	SAMN12684819
dd6873538ddb276888d73b694dd547e8	SAMN12684819
dd873b2f7ad72adffff0ab5bcad1c99f	SAMN12684770
dd934d4a7e50ef6071223eed8de4b564	SAMN12684770
dd97c8507ab641f6970bd27286c3e51f	SAMN12684770
ddad91b2595021894c339b9925dc189d	SAMN12684770
ddc991173277f118ddc8893199e003d0	SAMN12684770
dde93c2d0995829abf87c84513ce4fcd	SAMN12684770
ddfa516a24a01016e850e4b8f62b9e8d	SAMN12684770
de1c670a4688de34417040295d56e1b0	SAMN12684770
de2538a92d6ef4434ce3bda27bd904b7	SAMN12684819
de2c8f1dcf2698b385dbc30a17450401	SAMN12684770
de3059513164b815e605e2cb5f04ba25	SAMN12684770
de350ec656e87e67167440c7b269f4d4	SAMN12684770
de53af5cfb89b2752413bb65866e1745	SAMN12684770
de55b74143f9809752c356f45c352e93	SAMN12684819
de76790daf68b0a72224eb328526efbd	SAMN12684770
deecbb2cbf462e1e178ae309264f550d	SAMN12684770
deeee7a7045873761e4cc4f7c37fca87	SAMN12684770
def38ad47183965c50177b1a8b1a601f	SAMN12684770
def9885238a357281e12b604007bd915	SAMN12684770
df1b1f00478ef5d846b607428456ca72	SAMN12684819
df21ccfc003e7ba731ce556d89e8e0ef	SAMN12684770
df2a1e1f994dc759784469ab4424faf7	SAMN12684770
df3e639e69d683b599c378be1bf154b6	SAMN12684770
df72059e67d237e39747bfaf4f04a446	SAMN12684770
df94aeecc76dc3dee6960ae9e00d8c94	SAMN12684770
df99f75309cddc2400dd5459699c20ac	SAMN12684770
dfa97f3e2de4fc9270dfd70aa3bbd6fc	SAMN12684770
dfab08fff7318bda04cd24ac2aa58795	SAMN12684770
dfb02fd3f742e44dfaaae05d40c4b503	SAMN12684770
dfb98909cc192f45717b516389344e32	SAMN12684770
e011c222fa2eadeb2c3427b89a6a9ee7	SAMN12684770
e018b5df354a9a3cb3a8c730ff0e1142	SAMN12684770
e02092af88c72184cda1994b31459713	SAMN12684770
e02c227990835ec4ba7b48ff6f48bd83	SAMN12684819
e03481deec2eeb2d76a66ea1ab28b8e4	SAMN12684770
e0453b8bc97f97ff5fb2abdcf4e90615	SAMN12684770
e068913e2a1fb86989e54f5c4b806549	SAMN12684770
e0b1f95897f49ee0289b4cecd2369bad	SAMN12684819
e0b524d488fb49de2c23f786a3eba97e	SAMN12684770
e0b7bda078681548e77d4e709192a40a	SAMN12684770
e0c3c2132bb01761f468ca089d4eda89	SAMN12684770
e0d54e96d0f12c0d96aaa6bd93565e06	SAMN12684819
e117af1949eb3ccf148e97b7ec90c69a	SAMN12684770
e11a560346c546e60cd43f193f0b57ed	SAMN12684770
e139eae2c06ac960713778ae714b6b82	SAMN12684819
e1fb6486a8431b49689551cac6c57974	SAMN12684770
e2146a4308139ad23fd2a7e5307ffc44	SAMN12684770
e2199a4ee14c31db5530f215b424ae6d	SAMN12684770
e23cb9753d41b29cabf88e3a7c3425fc	SAMN12684770
e2441ab5a70473be0bb208cec87959ab	SAMN12684770
e247dec157b6d2bed9e0518e63215868	SAMN12684819
e24bd13509264e3e087bb72626c4a49d	SAMN12684770
e2599560042d2ed89f0f64b7b74e960e	SAMN12684770
e283045642eb11eef7029993ba1f8a05	SAMN12684770
e283aee9841cc76df287f279f51051d2	SAMN12684819
e2992b0f8bc55bab22673bad2c1879db	SAMN12684770
e29b8f5132959d3e0b22063ceeea9136	SAMN12684770
e2a1cfbd22c6c6a0e504a40500be713e	SAMN12684770
e2cc56d337dfa4779435496421433875	SAMN12684770
e2dcc9bdd26e15817228d7458de3bf0d	SAMN12684819
e2ee7aa4ae66e5aca2e52bf80ad7e26d	SAMN12684770
e31310d3721a3ae7d6fe40cbd51dfbc4	SAMN12684770
e313908abb24adadcc4ba55228507c8f	SAMN12684770
e315c3953544359ebc73a3cc5e2d3229	SAMN12684770
e359038f11eea2d97c9e16d040eef832	SAMN12684770
e35fc9dbff73bafceadfd31c5780357d	SAMN12684770
e3771d48d3314cabaec07f1941b6e250	SAMN12684770
e37d2268848cd9d554c39f91c015ffe9	SAMN12684770
e39c8fe9553991f81b64157537201d34	SAMN12684770
e3c8d84e4be4ee9ecf952be74c7b67b9	SAMN12684770
e3cc2789ea5dcf49793b98cdb8acd5ca	SAMN12684770
e3d31358cbff5f5d8c9d3a0fddb42ab5	SAMN12684770
e3e082b571d30d44cd2ff4c2a50f62e7	SAMN12684770
e3f4bdf16a8858709170a70fb3739931	SAMN12684770
e3f627d53be25002b547877ecd849ce7	SAMN12684819
e4167dc63c594ebbfc7499a8a966bb0b	SAMN12684770
e42b733682b1b9a43ea6c53425efbd4e	SAMN12684770
e42cfe584a32474156b180c85e18d3d5	SAMN12684819
e448ef5812c32da66915bdb56b0f50b5	SAMN12684770
e453cd7be7151e844c7cda3e7eef3964	SAMN12684819
e46762ce5862cb2499507262cda49c6c	SAMN12684819
e473c00334f25daac97170ee5a71735f	SAMN12684770
e4881800d9df647a8a70f2ba410a1b6a	SAMN12684770
e4bb48226739912f4fe3e1e36353af6f	SAMN12684770
e4bff9c698d12eb509ea2c00755d9702	SAMN12684819
e4ea638a22a6a927f6e2022d5dfebbe3	SAMN12684819
e507bf66936d8945712199f1986b7d1d	SAMN12684819
e51e2be5780cc51e7c85a4c73000af39	SAMN12684819
e521ee8213a87443366b2417fbada060	SAMN12684819
e5418ae662c93729e3a87a249ca588e4	SAMN12684770
e554a85fc934beff9e6595f2297a2c42	SAMN12684770
e55b443ff107b1af99ec684e02f0d1d8	SAMN12684819
e5800efccfe5574a4c0dbdb66a841706	SAMN12684770
e5a5130a24da6881c12539a7096a2aa0	SAMN12684770
e5bc7dc59527d9c9c70eaace0ad9a514	SAMN12684770
e5c18d5f34ef4ff07b6cb41c054ab23b	SAMN12684770
e5fecced18c1a19e1ca1d9c9216db391	SAMN12684770
e60d35751037c51f0a568b8abdcde8b2	SAMN12684770
e61007c7e2fa0836e94ea250af8ea113	SAMN12684819
e6280360895b0190bc3865dddd3cd294	SAMN12684770
e6334277a0b98f38125999d1bdc2cc95	SAMN12684819
e6390e98a26498c7aefb21ad91226ebf	SAMN12684770
e66f03f83ac07a7be62027a67bde1de7	SAMN12684770
e67b8e7d4462ebe0acd41a13243bda54	SAMN12684819
e68ce33d1688afe2589899494a16f819	SAMN12684770
e6c78b09358315730b86469591f92e18	SAMN12684770
e6d9bc857c8166533e501e66b5e8fb7e	SAMN12684770
e6fe9beaf6cbdc625d8290620ebe04c4	SAMN12684770
e6ff8e151aaf6aad2e2f20ec90423995	SAMN12684770
e70a534e0df8b4d7533be2bda431fda9	SAMN12684770
e70d7150f2aa22b13cdce9e8bf203866	SAMN12684770
e783488708509f26ddc8c0f8bc697020	SAMN12684819
e79a0a47160c64b784457eb720f2f929	SAMN12684770
e7a21d75748195ed94bd7070f028ad13	SAMN12684770
e7bbf17e4dc028cc6f1d1e59aa41da97	SAMN12684770
e7d93c73ef935d2e96ad348c148d2f2b	SAMN12684770
e7e7a9b99ca5693847c55e637cea7948	SAMN12684770
e807b6b9ccb1b041d723e124682e3e56	SAMN12684770
e814ae8fd2fd62a89f7fa8131d1ecbf0	SAMN12684770
e818491831e2ccb077b84094daadec04	SAMN12684819
e850a7d7e2c108c6616a47c06fa1eafa	SAMN12684770
e86218ed284eb557cfd66373a5502326	SAMN12684770
e864d8d751266330be5079138636727d	SAMN12684770
e86e075e100aa50a50731f2ee402feca	SAMN12684819
e874c18be49b3fd10d6ed4e964558465	SAMN12684770
e89e6c0f37380a2aa6a20c0be1464c6b	SAMN12684770
e8bc9f4c69b5b4b7c17e5b2981a9cabc	SAMN12684819
e90146a092b8af49b4c8d9de986b0f66	SAMN12684819
e90ea4e9fda51921320bae86fbe41cb8	SAMN12684770
e914ead87ae599dc8615a5f3ddc4ed64	SAMN12684770
e954ca29ebda8aa6130ff42edc2ea8ef	SAMN12684770
e95dff6ed788f42e458a874abc41ad4d	SAMN12684819
e99b222cd547337bcf59db4e6654e1c8	SAMN12684770
e99ea996241513d82c9ebcaa9c2c1390	SAMN12684770
e9c6884f7d2918a922c5bdfb06804c78	SAMN12684770
e9c9c4b883b93f9d952d14a1cc4635cf	SAMN12684819
e9f9063aecdd79f6c55de411a06a46e9	SAMN12684770
ea03a33ee825d107e118bcd89fd55f45	SAMN12684770
ea2a9b2cee192197a898341b456a2401	SAMN12684819
ea7dbeb2d84e0e4d766bbf649938bc54	SAMN12684770
ea8a4229ec8c6077073912aed85c6007	SAMN12684770
eaa6d7f3204f88de3cfca0cd88f300a0	SAMN12684770
eaabde0e0646c34a1eccb403853dd5b8	SAMN12684770
eaca0d4e10902a33b4fa173f5a8a5cd6	SAMN12684770
ead4136e34d780459bfcddbfff1afab3	SAMN12684819
eae3b7c5ce1ecd7a753bcd2f0001b2b1	SAMN12684770
eb43f6b784e5d4fc4f9b4f54a15df5ec	SAMN12684770
eb43fabbf05df28e2a21007c6fcf3f29	SAMN12684770
eb549606fff860b69e095a768cb081fd	SAMN12684770
ebce655fb66f1d549fee193439b62d32	SAMN12684770
ebe6d4d85bd2166ddcae30c8f0039e55	SAMN12684770
ec49f07bac5b01cbb9591f2ea870b6b2	SAMN12684770
ec4f0fd99a06be517dc194c53b676e6e	SAMN12684770
ec5053528b675bb01e2a986aa6bc961f	SAMN12684819
ec5746120e730b39514fe189a25616aa	SAMN12684770
eca8cda4a9ec8124e72f62a25b51773f	SAMN12684819
ece7a01f9f94b323fc06276d1578e937	SAMN12684770
ecf42cca507c7e07799087d75813baee	SAMN12684819
ed1ea0c3c755f0fbd03a284605e8eeed	SAMN12684770
ed3dbd4c70409d589263c1616c19121b	SAMN12684770
ed3f9aab721d2f6a4fe0c278bfac4bf5	SAMN12684770
ed4e36b7a1f59ad00bf63f8f1842feb4	SAMN12684819
ed66764e0d977dffc587d610955a3374	SAMN12684770
ed70de02b7713232b7611979925e3a7d	SAMN12684770
ed8b739ea21ff06752f54c80cfb56fa9	SAMN12684770
ed8b7d3ff510fb89632b8b20f4908620	SAMN12684770
eda2f145830de649840fe81a5332c47e	SAMN12684770
edb934124f46cd4aa08d0433320a280f	SAMN12684770
edc1a67f3b3da2e6b763d7699f5933cb	SAMN12684770
edce362dec40e9a7b80eeb0b11bb9984	SAMN12684770
eddf902492496704c2880ac93c39a593	SAMN12684770
ede3902f1b5cc9657a081fa610441a11	SAMN12684770
ede71823fddc053a7e3f97430fbdbcc8	SAMN12684770
ee3690bb47eb9297abf7bedb0f5a5cab	SAMN12684770
ee3b6c7649efc795cb57a68d224be171	SAMN12684770
ee3c3d43dd2008887623ddd4219ffb50	SAMN12684770
ee70834684d964c963a5a8e3c950ad6f	SAMN12684770
eead1e60941d4ae4ef8d3310fe08a67b	SAMN12684819
eeafa05a7f16432b319211cf2ff0092c	SAMN12684770
eeb29c659e365d4e44c9c459bcb49e61	SAMN12684819
eebeec80547b5494d7d9db7bc103849d	SAMN12684770
eec31291d97e8d34e4b7e9825916a6e8	SAMN12684770
eee4014cbe6772b954e648f6f2d0aec4	SAMN12684770
ef09d28269181d400d147ea664c65564	SAMN12684819
ef1175e2a970c0beb5ce96b9948d60ee	SAMN12684770
ef23f03fe8c2cf44cdee4dcba29e4dc4	SAMN12684770
ef23fd111c17400ad429a64bc9a054f5	SAMN12684770
ef341be45dec68b29aad0cb348239b6d	SAMN12684819
ef51337b05cb36fb9b63367e82043196	SAMN12684770
ef78cc1a60c6c955e9faacafed0755a7	SAMN12684770
ef7f1ac71e2e7791618d88e60fc8f928	SAMN12684770
efa0d2d76e40ea7c5998f5e50d93f358	SAMN12684770
efa850918ac4571a9d68da596c8a29d8	SAMN12684770
efac2f97f02e0f72e8718928c8849678	SAMN12684770
efbe3f42f930a3bfda22e4ccd5e8188f	SAMN12684770
efd7bd1c7ac7ce709d86234862fb88ad	SAMN12684770
efd7d581b6c60727e5002edfac9b044e	SAMN12684770
efdd1de387a0ffae6ba24ca05b84aea2	SAMN12684770
efec1ecfd9008c48885a3d78b69d4da7	SAMN12684770
eff01cdfca777b0fab6f2d8afbb1cd8c	SAMN12684770
effa8b3cbe95d6fae152f81be1329432	SAMN12684770
f0054a3c51fca0be04fe45e4ba5539e2	SAMN12684770
f017d6ae0bc947092bc2fbdca2cdc65d	SAMN12684770
f03e38cc8a0830b9f78a9c1d09623526	SAMN12684770
f06e68625d0df67c5c4cdf7ff819cc22	SAMN12684770
f087b27972e88fa260432d165b4d7213	SAMN12684770
f09feed8ef28480b267794266ac10845	SAMN12684770
f0cd9fc637438f000d75ae271482adef	SAMN12684770
f0e7c1f923357dc5981b5f3c4f1a86e7	SAMN12684770
f0e9f6277f64ba335cdb7e86104e5a8b	SAMN12684770
f10390a41b7df1ceb0017114828e7f3c	SAMN12684819
f10624ef434bdd54d2fc42aee97b7536	SAMN12684770
f10d5df61e925a4be196e2b3dd960c78	SAMN12684770
f10fd36faf83216c7f559469c79348de	SAMN12684770
f11f8d6a33ccc00dfd17d7a41966fff9	SAMN12684770
f135189dbfb8b9970386a11c72e1f40a	SAMN12684770
f14ef29e6cfb003c561b70115b2fb8ff	SAMN12684770
f1558ca159fe6fe162d2008c8a03ba98	SAMN12684819
f187fd3e44ce975e563d93abff1dc723	SAMN12684819
f197bb02289941f7d995c804bc0839b7	SAMN12684770
f1acc4c32f18f4b7322da0582946392f	SAMN12684770
f1d66773fcac0f41ca6dd183bb204e99	SAMN12684819
f21d18aedadaf96ead5f495fe4b7c62d	SAMN12684770
f21fda1529068b1569583e27d4cc2869	SAMN12684770
f22275d00c7f9067df4fc6f0447efd81	SAMN12684770
f22d2f5d3e9c12f5cfd432673dfa17c1	SAMN12684770
f29bc8ca5245e4eec20390da9e0ab99f	SAMN12684770
f2a4b856695aee9762cc88497e7ca230	SAMN12684770
f2ce0a216d8ebee4b8e7a813cc7ecf6c	SAMN12684819
f2e6ad32b3216535b4038d2fbf5551d1	SAMN12684770
f2e8b3a202d8a9f40cd3f92660582b89	SAMN12684770
f2e98af23bd24717c405373fb6c23363	SAMN12684770
f2ec2e49fe1ac2171e02fe29e7051fc5	SAMN12684770
f30ce43bd2b7a5b1f38cac13e48972fe	SAMN12684819
f3104e1b692e32ee041cd76ed9422e31	SAMN12684819
f323b438d920274cbffe7cb26f33b5ab	SAMN12684770
f324d3442e5eaabf78c933876eca4658	SAMN12684770
f3291baab85cc824d2fd28cccb45629d	SAMN12684770
f32ba93b2154d76a9b79a237b2fa6976	SAMN12684819
f33e9229e7082086be0a56e0418b23ca	SAMN12684770
